CLM       PUR       FRN       SAR       ADY       RUS       ESN       MZB       HZP       KLS       MAN       MSL       IBS       BAS       PEL       PTH       CEU       MXL
7,11      5,13      11,29     13,27     12,16     15,25     32,8      12,16     18,16     22,16     24,12     32,6      12,16     11,27     17,23     12,16     8,12      21,17
2,16      2,16      3,37      5,35      4,24      5,35      13,27     4,24      10,24     16,22     12,24     17,21     4,24      3,35      10,30     4,24      2,18      11,27
6,12      5,13      6,34      10,30     11,17     13,27     11,29     11,17     13,21     6,32      16,20     14,24     11,17     4,34      9,31      11,17     6,14      9,29
5,13      9,9       28,12     13,27     18,10     25,15     18,22     18,10     18,16     14,24     16,20     20,18     18,10     26,12     20,20     18,10     9,11      8,30
6,12      8,10      26,14     13,27     17,11     17,23     23,17     17,11     18,16     10,28     22,14     26,12     17,11     23,15     20,20     17,11     6,14      13,25
7,11      6,12      9,31      17,23     4,24      12,28     14,26     4,24      8,26      22,16     16,20     9,29      4,24      8,30      14,26     4,24      8,12      20,18
5,13      7,11      24,16     11,29     14,14     14,26     13,27     14,14     14,20     9,29      5,31      12,26     14,14     23,15     20,20     14,14     6,14      10,28
7,11      6,12      9,31      17,23     4,24      12,28     14,26     4,24      8,26      22,16     16,20     10,28     4,24      8,30      14,26     4,24      8,12      20,18
6,12      6,12      7,33      12,28     11,17     14,26     13,27     11,17     13,21     7,31      15,21     16,22     11,17     7,31      6,34      11,17     6,14      8,30
5,13      6,12      24,16     11,29     14,14     14,26     13,27     14,14     13,21     9,29      5,31      12,26     14,14     23,15     20,20     14,14     6,14      10,28
5,13      6,12      7,33      7,33      6,22      13,27     7,33      6,22      8,26      5,33      8,28      9,29      6,22      3,35      4,36      6,22      6,14      7,31
8,10      6,12      13,27     23,17     11,17     23,17     22,18     11,17     17,17     24,14     20,16     20,18     11,17     13,25     19,21     11,17     11,9      23,15
2,16      1,17      3,37      7,33      6,22      11,29     5,35      6,22      9,25      3,35      7,29      5,33      6,22      5,33      4,36      6,22      3,17      4,34
11,7      10,8      14,26     21,19     8,20      15,25     15,25     8,20      12,22     23,15     16,20     12,26     8,20      9,29      17,23     8,20      11,9      21,17
2,16      1,17      3,37      7,33      6,22      11,29     5,35      6,22      9,25      3,35      7,29      9,29      6,22      5,33      4,36      6,22      3,17      4,34
2,16      1,17      3,37      7,33      6,22      11,29     5,35      6,22      9,25      3,35      7,29      9,29      6,22      5,33      4,36      6,22      3,17      4,34
5,13      7,11      23,17     12,28     14,14     14,26     8,32      14,14     13,21     12,26     4,32      7,31      14,14     24,14     19,21     14,14     6,14      10,28
11,7      10,8      14,26     21,19     8,20      15,25     13,27     8,20      12,22     23,15     16,20     12,26     8,20      9,29      17,23     8,20      11,9      21,17
2,16      1,17      3,37      7,33      6,22      11,29     11,29     6,22      9,25      3,35      14,22     12,26     6,22      5,33      4,36      6,22      3,17      3,35
5,13      7,11      23,17     12,28     14,14     14,26     14,26     14,14     13,21     12,26     6,30      15,23     14,14     24,14     19,21     14,14     6,14      13,25
11,7      10,8      14,26     21,19     8,20      15,25     17,23     8,20      12,22     23,15     16,20     11,27     8,20      9,29      17,23     8,20      11,9      22,16
2,16      2,16      3,37      7,33      6,22      11,29     22,18     6,22      9,25      3,35      30,6      24,14     6,22      5,33      7,33      6,22      3,17      8,30
10,8      11,7      27,13     17,23     17,11     17,23     9,31      17,11     16,18     12,26     8,28      13,25     17,11     26,12     21,19     17,11     9,11      12,26
7,11      6,12      10,30     16,24     5,23      12,28     16,24     5,23      9,25      23,15     15,21     13,25     5,23      7,31      12,28     5,23      8,12      21,17
10,8      11,7      27,13     17,23     17,11     17,23     9,31      17,11     16,18     12,26     8,28      13,25     17,11     26,12     21,19     17,11     9,11      12,26
1,17      1,17      3,37      7,33      6,22      11,29     16,24     6,22      9,25      3,35      12,24     13,25     6,22      5,33      5,35      6,22      3,17      5,33
7,11      6,12      10,30     16,24     5,23      12,28     13,27     5,23      9,25      23,15     13,23     12,26     5,23      7,31      14,26     5,23      8,12      21,17
3,15      4,14      9,31      3,37      7,21      7,33      4,36      7,21      7,27      7,31      4,32      5,33      7,21      15,23     12,28     7,21      5,15      9,29
4,14      5,13      13,27     8,32      13,15     16,24     15,25     13,15     19,15     10,28     19,17     16,22     13,15     17,21     18,22     13,15     8,12      12,26
4,14      2,16      3,37      7,33      3,25      5,35      6,34      3,25      2,32      5,33      4,32      5,33      3,25      4,34      6,34      3,25      3,17      11,27
10,8      9,9       24,16     20,20     11,17     17,23     23,17     11,17     13,21     22,16     18,18     21,17     11,17     13,25     16,24     11,17     9,11      16,22
6,12      6,12      14,26     11,29     10,18     15,25     15,25     10,18     10,24     8,30      10,26     15,23     10,18     19,19     18,22     10,18     10,10     19,19
6,12      6,12      13,27     11,29     10,18     13,27     20,20     10,18     10,24     8,30      11,25     18,20     10,18     19,19     18,22     10,18     8,12      19,19
2,16      3,15      4,36      9,31      7,21      10,30     5,35      7,21      12,22     8,30      7,29      6,32      7,21      6,32      6,34      7,21      3,17      3,35
6,12      6,12      13,27     10,30     9,19      13,27     20,20     9,19      11,23     8,30      13,23     18,20     9,19      19,19     17,23     9,19      8,12      19,19
5,13      6,12      15,25     11,29     13,15     18,22     16,24     13,15     20,14     11,27     18,18     15,23     13,15     21,17     18,22     13,15     8,12      10,28
2,16      3,15      4,36      9,31      7,21      10,30     5,35      7,21      12,22     8,30      9,27      6,32      7,21      6,32      6,34      7,21      3,17      3,35
7,11      7,11      12,28     16,24     7,21      14,26     6,34      7,21      6,28      9,29      8,28      12,26     7,21      12,26     10,30     7,21      9,11      7,31
3,15      5,13      11,29     3,37      6,22      7,33      11,29     6,22      8,26      3,35      11,25     11,27     6,22      16,22     12,28     6,22      5,15      16,22
2,16      3,15      4,36      9,31      7,21      10,30     5,35      7,21      12,22     8,30      9,27      6,32      7,21      6,32      6,34      7,21      3,17      3,35
5,13      8,10      15,25     12,28     13,15     18,22     23,17     13,15     20,14     11,27     22,14     23,15     13,15     22,16     20,20     13,15     8,12      19,19
5,13      8,10      15,25     12,28     14,14     18,22     18,22     14,14     20,14     11,27     16,20     19,19     14,14     22,16     18,22     14,14     8,12      19,19
3,15      5,13      11,29     4,36      5,23      10,30     12,28     5,23      6,28      3,35      4,32      8,30      5,23      18,20     14,26     5,23      6,14      16,22
1,17      2,16      8,32      9,31      6,22      13,27     10,30     6,22      10,24     6,32      15,21     7,31      6,22      13,25     13,27     6,22      4,16      10,28
4,14      6,12      15,25     11,29     12,16     18,22     35,5      12,16     18,16     8,30      34,2      35,3      12,16     23,15     17,23     12,16     7,13      22,16
1,17      2,16      8,32      9,31      6,22      13,27     8,32      6,22      10,24     6,32      13,23     6,32      6,22      12,26     13,27     6,22      4,16      10,28
13,5      11,7      25,15     24,16     15,13     17,23     4,36      15,13     15,19     25,13     5,31      4,34      15,13     8,30      17,23     15,13     11,9      7,31
2,16      2,16      7,33      9,31      6,22      13,27     12,28     6,22      10,24     6,32      19,17     11,27     6,22      11,27     12,28     6,22      3,17      13,25
3,15      4,14      7,33      14,26     7,21      17,23     35,5      7,21      11,23     11,27     30,6      30,8      7,21      20,18     18,22     7,21      6,14      27,11
1,17      2,16      6,34      11,29     7,21      12,28     9,31      7,21      10,24     6,32      15,21     9,29      7,21      14,24     12,28     7,21      4,16      10,28
5,13      5,13      16,24     5,35      9,19      12,28     4,36      9,19      8,26      21,17     3,33      4,34      9,19      11,27     13,27     9,19      8,12      8,30
6,12      9,9       16,24     8,32      10,18     17,23     29,11     10,18     13,21     26,12     21,15     31,7      10,18     17,21     19,21     10,18     11,9      24,14
10,8      9,9       19,21     24,16     13,15     17,23     5,35      13,15     14,20     13,25     3,33      3,35      13,15     15,23     17,23     13,15     10,10     13,25
3,15      5,13      6,34      10,30     6,22      12,28     7,33      6,22      9,25      6,32      12,24     6,32      6,22      13,25     9,31      6,22      3,17      7,31
12,6      11,7      24,16     31,9      17,11     23,17     10,30     17,11     20,14     12,26     15,21     8,30      17,11     21,17     18,22     17,11     9,11      11,27
3,15      5,13      6,34      10,30     6,22      12,28     9,31      6,22      11,23     6,32      15,21     8,30      6,22      11,27     9,31      6,22      4,16      7,31
7,11      7,11      18,22     14,26     14,14     24,16     21,19     14,14     19,15     25,13     25,11     21,17     14,14     18,20     20,20     14,14     9,11      18,20
11,7      11,7      22,18     26,14     14,14     16,24     11,29     14,14     12,22     13,25     6,30      10,28     14,14     20,18     19,21     14,14     11,9      15,23
6,12      7,11      16,24     19,21     5,23      8,32      23,17     5,23      9,25      6,32      15,21     18,20     5,23      11,27     7,33      5,23      5,15      11,27
3,15      5,13      6,34      10,30     6,22      12,28     8,32      6,22      11,23     6,32      12,24     6,32      6,22      11,27     9,31      6,22      4,16      7,31
10,8      9,9       19,21     25,15     14,14     16,24     11,29     14,14     15,19     13,25     7,29      10,28     14,14     17,21     20,20     14,14     10,10     18,20
6,12      8,10      13,27     18,22     5,23      8,32      14,26     5,23      9,25      6,32      10,26     12,26     5,23      9,29      8,32      5,23      4,16      15,23
